"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2018-11-17","0.02","40","36"
"USW00014846","SANDUSKY, OH US","2018-11-18","0.16","38","36"
"USW00014846","SANDUSKY, OH US","2018-11-19","0.00","39","32"
"USW00014846","SANDUSKY, OH US","2018-11-20","0.04","35","29"
"USW00014846","SANDUSKY, OH US","2018-11-21","0.00","36","27"
"USW00014846","SANDUSKY, OH US","2018-11-22","0.00","30","27"
"USW00014846","SANDUSKY, OH US","2018-11-23","0.00","53","28"
"USW00014846","SANDUSKY, OH US","2018-11-24","0.27","51","42"
"USW00014846","SANDUSKY, OH US","2018-11-25","0.00","47","42"
"USW00014846","SANDUSKY, OH US","2018-11-26","0.63","46","32"
"USW00014846","SANDUSKY, OH US","2018-11-27","0.00","32","28"
"USW00014846","SANDUSKY, OH US","2018-11-28","0.00","29","25"
"USW00014846","SANDUSKY, OH US","2018-11-29","0.00","33","24"
"USW00014846","SANDUSKY, OH US","2018-11-30","0.03","36","32"
"USW00014846","SANDUSKY, OH US","2018-12-01","0.30","43","34"
"USW00014846","SANDUSKY, OH US","2018-12-02","0.13","64","40"
"USW00014846","SANDUSKY, OH US","2018-12-03","0.09","43","34"
"USW00014846","SANDUSKY, OH US","2018-12-04","0.00","34","30"
"USW00014846","SANDUSKY, OH US","2018-12-05","0.00","33","28"
"USW00014846","SANDUSKY, OH US","2018-12-06","0.01","35","28"
"USW00014846","SANDUSKY, OH US","2018-12-07","0.01","32","22"
"USW00014846","SANDUSKY, OH US","2018-12-08","0.00","28","20"
"USW00014846","SANDUSKY, OH US","2018-12-09","0.00","31","20"
"USW00014846","SANDUSKY, OH US","2018-12-10","0.00","30","21"
"USW00014846","SANDUSKY, OH US","2018-12-11","0.00","38","22"
"USW00014846","SANDUSKY, OH US","2018-12-12","0.00","42","28"
"USW00014846","SANDUSKY, OH US","2018-12-13","0.00","40","34"
"USW00014846","SANDUSKY, OH US","2018-12-14","0.00","52","37"
"USW00014846","SANDUSKY, OH US","2018-12-15","0.19","40","36"
"USW00014846","SANDUSKY, OH US","2018-12-16","0.00","38","35"
"USW00014846","SANDUSKY, OH US","2018-12-17","0.00","38","34"
"USW00014846","SANDUSKY, OH US","2018-12-18","0.00","36","28"
"USW00014846","SANDUSKY, OH US","2018-12-19","0.00","46","28"
"USW00014846","SANDUSKY, OH US","2018-12-20","0.66","47","38"
"USW00014846","SANDUSKY, OH US","2018-12-21","0.40","39","35"
"USW00014846","SANDUSKY, OH US","2018-12-22","0.00","35","32"
"USW00014846","SANDUSKY, OH US","2018-12-23","0.00","38","31"
"USW00014846","SANDUSKY, OH US","2018-12-24","0.00","35","31"
"USW00014846","SANDUSKY, OH US","2018-12-25","0.00","37","27"
"USW00014846","SANDUSKY, OH US","2018-12-26","0.00","43","33"
"USW00014846","SANDUSKY, OH US","2018-12-27","0.08","52","34"
"USW00014846","SANDUSKY, OH US","2018-12-28","0.04","58","34"
"USW00014846","SANDUSKY, OH US","2018-12-29","0.00","36","32"
"USW00014846","SANDUSKY, OH US","2018-12-30","0.00","39","30"
"USW00014846","SANDUSKY, OH US","2018-12-31","0.78","62","33"
"USW00014846","SANDUSKY, OH US","2019-01-01","0.00","52","31"
"USW00014846","SANDUSKY, OH US","2019-01-02","0.02","39","31"
"USW00014846","SANDUSKY, OH US","2019-01-03","0.00","36","31"
"USW00014846","SANDUSKY, OH US","2019-01-04","0.00","51","33"
"USW00014846","SANDUSKY, OH US","2019-01-05","0.00","48","32"
"USW00014846","SANDUSKY, OH US","2019-01-06","0.00","43","35"
"USW00014846","SANDUSKY, OH US","2019-01-07","0.03","55","35"
"USW00014846","SANDUSKY, OH US","2019-01-08","0.72","56","40"
"USW00014846","SANDUSKY, OH US","2019-01-09","0.00","40","25"
"USW00014846","SANDUSKY, OH US","2019-01-10","0.00","28","24"
"USW00014846","SANDUSKY, OH US","2019-01-11","0.00","29","25"
"USW00014846","SANDUSKY, OH US","2019-01-12","0.00","31","25"
"USW00014846","SANDUSKY, OH US","2019-01-13","0.01","32","28"
"USW00014846","SANDUSKY, OH US","2019-01-14","0.01","30","19"
"USW00014846","SANDUSKY, OH US","2019-01-15","0.00","31","21"
"USW00014846","SANDUSKY, OH US","2019-01-16","0.00","34","27"
"USW00014846","SANDUSKY, OH US","2019-01-17","0.00","34","25"
"USW00014846","SANDUSKY, OH US","2019-01-18","0.01","35","30"
"USW00014846","SANDUSKY, OH US","2019-01-19","0.00","30","19"
"USW00014846","SANDUSKY, OH US","2019-01-20","0.00","20","8"
"USW00014846","SANDUSKY, OH US","2019-01-21","0.00","12","-2"
"USW00014846","SANDUSKY, OH US","2019-01-22","0.01","42","2"
"USW00014846","SANDUSKY, OH US","2019-01-23","0.79","47","33"
"USW00014846","SANDUSKY, OH US","2019-01-24","0.01","33","24"
"USW00014846","SANDUSKY, OH US","2019-01-25","0.00","25","10"
"USW00014846","SANDUSKY, OH US","2019-01-26","0.00","28","14"
"USW00014846","SANDUSKY, OH US","2019-01-27","0.00","32","8"
"USW00014846","SANDUSKY, OH US","2019-01-28","0.04","27","7"
"USW00014846","SANDUSKY, OH US","2019-01-29","0.00","27","6"
"USW00014846","SANDUSKY, OH US","2019-01-30","0.00","6","-7"
"USW00014846","SANDUSKY, OH US","2019-01-31","0.00","7","-5"
"USW00014846","SANDUSKY, OH US","2019-02-01","0.01","17","7"
"USW00014846","SANDUSKY, OH US","2019-02-02","0.02","41","9"
"USW00014846","SANDUSKY, OH US","2019-02-03","0.00","56","36"
"USW00014846","SANDUSKY, OH US","2019-02-04","0.11","60","45"
"USW00014846","SANDUSKY, OH US","2019-02-05","0.01","52","32"
"USW00014846","SANDUSKY, OH US","2019-02-06","0.67","42","32"
"USW00014846","SANDUSKY, OH US","2019-02-07","0.28","60","33"
"USW00014846","SANDUSKY, OH US","2019-02-08","0.00","37","17"
"USW00014846","SANDUSKY, OH US","2019-02-09","0.00","23","16"
"USW00014846","SANDUSKY, OH US","2019-02-10","0.00","29","17"
"USW00014846","SANDUSKY, OH US","2019-02-11","0.09","30","29"
"USW00014846","SANDUSKY, OH US","2019-02-12","0.87","44","30"
"USW00014846","SANDUSKY, OH US","2019-02-13","0.00","31","23"
"USW00014846","SANDUSKY, OH US","2019-02-14","0.00","47","25"
"USW00014846","SANDUSKY, OH US","2019-02-15","0.03","46","23"
"USW00014846","SANDUSKY, OH US","2019-02-16","0.00","27","23"
"USW00014846","SANDUSKY, OH US","2019-02-17","0.00","28","26"
"USW00014846","SANDUSKY, OH US","2019-02-18","0.00","26","21"
"USW00014846","SANDUSKY, OH US","2019-02-19","0.03","30","18"
"USW00014846","SANDUSKY, OH US","2019-02-20","0.31","44","26"
"USW00014846","SANDUSKY, OH US","2019-02-21","0.00","42","35"
"USW00014846","SANDUSKY, OH US","2019-02-22","0.00","35","30"
"USW00014846","SANDUSKY, OH US","2019-02-23","0.02","47","30"
"USW00014846","SANDUSKY, OH US","2019-02-24","0.11","58","27"
"USW00014846","SANDUSKY, OH US","2019-02-25","0.00","29","20"
"USW00014846","SANDUSKY, OH US","2019-02-26","0.00","26","20"
"USW00014846","SANDUSKY, OH US","2019-02-27","0.00","36","22"
"USW00014846","SANDUSKY, OH US","2019-02-28","0.00","28","21"
"USW00014846","SANDUSKY, OH US","2019-03-01","0.00","29","22"
"USW00014846","SANDUSKY, OH US","2019-03-02","0.00","36","24"
"USW00014846","SANDUSKY, OH US","2019-03-03","0.00","31","21"
"USW00014846","SANDUSKY, OH US","2019-03-04","0.00","21","9"
"USW00014846","SANDUSKY, OH US","2019-03-05","0.00","20","8"
"USW00014846","SANDUSKY, OH US","2019-03-06","0.00","23","14"
"USW00014846","SANDUSKY, OH US","2019-03-07","0.00","26","20"
"USW00014846","SANDUSKY, OH US","2019-03-08","0.00","34","19"
"USW00014846","SANDUSKY, OH US","2019-03-09","0.47","46","25"
"USW00014846","SANDUSKY, OH US","2019-03-10","0.12","50","37"
"USW00014846","SANDUSKY, OH US","2019-03-11","0.00","43","31"
"USW00014846","SANDUSKY, OH US","2019-03-12","0.00","39","28"
"USW00014846","SANDUSKY, OH US","2019-03-13","0.00","59","33"
"USW00014846","SANDUSKY, OH US","2019-03-14","0.26","66","47"
"USW00014846","SANDUSKY, OH US","2019-03-15","0.02","52","37"
"USW00014846","SANDUSKY, OH US","2019-03-16","0.00","39","32"
"USW00014846","SANDUSKY, OH US","2019-03-17","0.00","37","27"
"USW00014846","SANDUSKY, OH US","2019-03-18","0.00","40","29"
"USW00014846","SANDUSKY, OH US","2019-03-19","0.00","46","31"
"USW00014846","SANDUSKY, OH US","2019-03-20","0.14","52","33"
"USW00014846","SANDUSKY, OH US","2019-03-21","0.14","45","39"
"USW00014846","SANDUSKY, OH US","2019-03-22","0.01","42","33"
"USW00014846","SANDUSKY, OH US","2019-03-23","0.00","42","30"
"USW00014846","SANDUSKY, OH US","2019-03-24","0.00","56","35"
"USW00014846","SANDUSKY, OH US","2019-03-25","0.02","46","34"
"USW00014846","SANDUSKY, OH US","2019-03-26","0.00","38","31"
"USW00014846","SANDUSKY, OH US","2019-03-27","0.00","45","28"
"USW00014846","SANDUSKY, OH US","2019-03-28","0.01","66","43"
"USW00014846","SANDUSKY, OH US","2019-03-29","0.30","54","39"
"USW00014846","SANDUSKY, OH US","2019-03-30","1.00","57","34"
"USW00014846","SANDUSKY, OH US","2019-03-31","0.06","36","27"
"USW00014846","SANDUSKY, OH US","2019-04-01","0.00","42","25"
"USW00014846","SANDUSKY, OH US","2019-04-02","0.00","55","32"
"USW00014846","SANDUSKY, OH US","2019-04-03","0.00","55","41"
"USW00014846","SANDUSKY, OH US","2019-04-04","0.00","50","39"
"USW00014846","SANDUSKY, OH US","2019-04-05","0.00","51","39"
"USW00014846","SANDUSKY, OH US","2019-04-06","0.00","54","46"
"USW00014846","SANDUSKY, OH US","2019-04-07","0.10","66","48"
"USW00014846","SANDUSKY, OH US","2019-04-08","0.02","71","59"
"USW00014846","SANDUSKY, OH US","2019-04-09","0.00","61","51"
"USW00014846","SANDUSKY, OH US","2019-04-10","0.00","51","39"
"USW00014846","SANDUSKY, OH US","2019-04-11","0.00","44","39"
"USW00014846","SANDUSKY, OH US","2019-04-12","0.19","70","44"
"USW00014846","SANDUSKY, OH US","2019-04-13","0.00","62","45"
"USW00014846","SANDUSKY, OH US","2019-04-14","0.55","52","39"
"USW00014846","SANDUSKY, OH US","2019-04-15","0.04","54","35"
"USW00014846","SANDUSKY, OH US","2019-04-16","0.01","70","42"
"USW00014846","SANDUSKY, OH US","2019-04-17","0.02","59","42"
"USW00014846","SANDUSKY, OH US","2019-04-18","0.02","76","54"
"USW00014846","SANDUSKY, OH US","2019-04-19","0.81","54","41"
"USW00014846","SANDUSKY, OH US","2019-04-20","0.63","44","41"
"USW00014846","SANDUSKY, OH US","2019-04-21","0.00","53","44"
"USW00014846","SANDUSKY, OH US","2019-04-22","0.00","63","47"
"USW00014846","SANDUSKY, OH US","2019-04-23","0.01","71","53"
"USW00014846","SANDUSKY, OH US","2019-04-24","0.00","53","45"
"USW00014846","SANDUSKY, OH US","2019-04-25","0.46","61","48"
"USW00014846","SANDUSKY, OH US","2019-04-26","0.44","60","50"
"USW00014846","SANDUSKY, OH US","2019-04-27","0.19","53","42"
"USW00014846","SANDUSKY, OH US","2019-04-28","0.36","49","39"
"USW00014846","SANDUSKY, OH US","2019-04-29","0.41","49","44"
"USW00014846","SANDUSKY, OH US","2019-04-30","0.16","48","44"
"USW00014846","SANDUSKY, OH US","2019-05-01","0.20","79","46"
"USW00014846","SANDUSKY, OH US","2019-05-02","0.14","62","48"
"USW00014846","SANDUSKY, OH US","2019-05-03","0.10","56","45"
"USW00014846","SANDUSKY, OH US","2019-05-04","0.02","49","44"
"USW00014846","SANDUSKY, OH US","2019-05-05","0.00","60","47"
"USW00014846","SANDUSKY, OH US","2019-05-06","0.00","76","52"
"USW00014846","SANDUSKY, OH US","2019-05-07","0.00","56","46"
"USW00014846","SANDUSKY, OH US","2019-05-08","0.00","53","46"
"USW00014846","SANDUSKY, OH US","2019-05-09","0.27","78","51"
"USW00014846","SANDUSKY, OH US","2019-05-10","0.01","67","49"
"USW00014846","SANDUSKY, OH US","2019-05-11","0.00","53","46"
"USW00014846","SANDUSKY, OH US","2019-05-12","0.38","50","46"
"USW00014846","SANDUSKY, OH US","2019-05-13","0.03","52","46"
"USW00014846","SANDUSKY, OH US","2019-05-14","0.00","66","47"
"USW00014846","SANDUSKY, OH US","2019-05-15","0.00","72","51"
"USW00014846","SANDUSKY, OH US","2019-05-16","0.00","77","53"
"USW00014846","SANDUSKY, OH US","2019-05-17","0.01","68","55"
"USW00014846","SANDUSKY, OH US","2019-05-18","0.25","73","50"
"USW00014846","SANDUSKY, OH US","2019-05-19","0.14","82","61"
"USW00014846","SANDUSKY, OH US","2019-05-20","0.00","66","53"
"USW00014846","SANDUSKY, OH US","2019-05-21","0.00","56","49"
"USW00014846","SANDUSKY, OH US","2019-05-22","0.02","72","54"
"USW00014846","SANDUSKY, OH US","2019-05-23","0.08","82","63"
"USW00014846","SANDUSKY, OH US","2019-05-24","0.00","67","59"
"USW00014846","SANDUSKY, OH US","2019-05-25","0.06","88","61"
"USW00014846","SANDUSKY, OH US","2019-05-26","0.36","73","58"
"USW00014846","SANDUSKY, OH US","2019-05-27","0.19","65","56"
"USW00014846","SANDUSKY, OH US","2019-05-28","0.49","84","61"
"USW00014846","SANDUSKY, OH US","2019-05-29","0.02","66","58"
"USW00014846","SANDUSKY, OH US","2019-05-30","0.40","76","62"
"USW00014846","SANDUSKY, OH US","2019-05-31","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2019-06-01","0.61","83","62"
"USW00014846","SANDUSKY, OH US","2019-06-02","0.27","70","58"
"USW00014846","SANDUSKY, OH US","2019-06-03","0.00","61","53"
"USW00014846","SANDUSKY, OH US","2019-06-04","0.02","75","53"
"USW00014846","SANDUSKY, OH US","2019-06-05","1.12","77","65"
"USW00014846","SANDUSKY, OH US","2019-06-06","0.00","67","58"
"USW00014846","SANDUSKY, OH US","2019-06-07","0.00","71","59"
"USW00014846","SANDUSKY, OH US","2019-06-08","0.00","70","63"
"USW00014846","SANDUSKY, OH US","2019-06-09","0.00","80","66"
"USW00014846","SANDUSKY, OH US","2019-06-10","1.01","73","64"
"USW00014846","SANDUSKY, OH US","2019-06-11","0.01","75","53"
"USW00014846","SANDUSKY, OH US","2019-06-12","0.50","78","60"
"USW00014846","SANDUSKY, OH US","2019-06-13","0.66","67","57"
"USW00014846","SANDUSKY, OH US","2019-06-14","0.00","74","51"
"USW00014846","SANDUSKY, OH US","2019-06-15","0.25","69","61"
"USW00014846","SANDUSKY, OH US","2019-06-16","0.56","70","59"
"USW00014846","SANDUSKY, OH US","2019-06-17","0.00","66","60"
"USW00014846","SANDUSKY, OH US","2019-06-18","0.00","72","52"
"USW00014846","SANDUSKY, OH US","2019-06-19","0.00","74","60"
"USW00014846","SANDUSKY, OH US","2019-06-20","1.25","69","63"
"USW00014846","SANDUSKY, OH US","2019-06-21","0.00","76","63"
"USW00014846","SANDUSKY, OH US","2019-06-22","0.00","73","62"
"USW00014846","SANDUSKY, OH US","2019-06-23","0.00","75","59"
"USW00014846","SANDUSKY, OH US","2019-06-24","0.02","82","72"
"USW00014846","SANDUSKY, OH US","2019-06-25","0.00","85","67"
"USW00014846","SANDUSKY, OH US","2019-06-26","0.00","87","70"
"USW00014846","SANDUSKY, OH US","2019-06-27","0.00","79","72"
"USW00014846","SANDUSKY, OH US","2019-06-28","0.00","85","71"
"USW00014846","SANDUSKY, OH US","2019-06-29","0.00","87","76"
"USW00014846","SANDUSKY, OH US","2019-06-30","0.00","79","72"
"USW00014846","SANDUSKY, OH US","2019-07-01","0.00","91","65"
"USW00014846","SANDUSKY, OH US","2019-07-02","0.05","88","75"
"USW00014846","SANDUSKY, OH US","2019-07-03","0.00","83","72"
"USW00014846","SANDUSKY, OH US","2019-07-04","0.00","86","73"
"USW00014846","SANDUSKY, OH US","2019-07-05","0.00","90","75"
"USW00014846","SANDUSKY, OH US","2019-07-06","0.01","87","76"
"USW00014846","SANDUSKY, OH US","2019-07-07","0.00","77","73"
"USW00014846","SANDUSKY, OH US","2019-07-08","0.00","77","70"
"USW00014846","SANDUSKY, OH US","2019-07-09","0.00","79","64"
"USW00014846","SANDUSKY, OH US","2019-07-10","0.00","92","68"
"USW00014846","SANDUSKY, OH US","2019-07-11","0.00","86","74"
"USW00014846","SANDUSKY, OH US","2019-07-12","0.00","78","70"
"USW00014846","SANDUSKY, OH US","2019-07-13","0.00","92","67"
"USW00014846","SANDUSKY, OH US","2019-07-14","0.00","82","69"
"USW00014846","SANDUSKY, OH US","2019-07-15","0.00","86","67"
"USW00014846","SANDUSKY, OH US","2019-07-16","0.16","88","73"
"USW00014846","SANDUSKY, OH US","2019-07-17","0.13","84","73"
"USW00014846","SANDUSKY, OH US","2019-07-18","0.02","89","70"
"USW00014846","SANDUSKY, OH US","2019-07-19","0.00","95","78"
"USW00014846","SANDUSKY, OH US","2019-07-20","0.23","96","77"
"USW00014846","SANDUSKY, OH US","2019-07-21","0.14","85","70"
"USW00014846","SANDUSKY, OH US","2019-07-22","0.21","76","68"
"USW00014846","SANDUSKY, OH US","2019-07-23","0.06","78","64"
"USW00014846","SANDUSKY, OH US","2019-07-24","0.01","78","63"
"USW00014846","SANDUSKY, OH US","2019-07-25","0.00","82","62"
"USW00014846","SANDUSKY, OH US","2019-07-26","0.00","83","67"
"USW00014846","SANDUSKY, OH US","2019-07-27","0.00","87","69"
"USW00014846","SANDUSKY, OH US","2019-07-28","0.00","90","74"
"USW00014846","SANDUSKY, OH US","2019-07-29","0.04","89","71"
"USW00014846","SANDUSKY, OH US","2019-07-30","0.11","83","71"
"USW00014846","SANDUSKY, OH US","2019-07-31","0.00","77","72"
"USW00014846","SANDUSKY, OH US","2019-08-01","0.00","79","70"
"USW00014846","SANDUSKY, OH US","2019-08-02","0.00","80","71"
"USW00014846","SANDUSKY, OH US","2019-08-03","0.00","83","65"
"USW00014846","SANDUSKY, OH US","2019-08-04","0.00","84","67"
"USW00014846","SANDUSKY, OH US","2019-08-05","0.00","87","69"
"USW00014846","SANDUSKY, OH US","2019-08-06","1.46","84","69"
"USW00014846","SANDUSKY, OH US","2019-08-07","0.01","82","68"
"USW00014846","SANDUSKY, OH US","2019-08-08","0.00","82","68"
"USW00014846","SANDUSKY, OH US","2019-08-09","0.00","80","63"
"USW00014846","SANDUSKY, OH US","2019-08-10","0.00","78","68"
"USW00014846","SANDUSKY, OH US","2019-08-11","0.00","83","64"
"USW00014846","SANDUSKY, OH US","2019-08-12","0.08","83","69"
"USW00014846","SANDUSKY, OH US","2019-08-13","0.14","77","69"
"USW00014846","SANDUSKY, OH US","2019-08-14","0.00","78","71"
"USW00014846","SANDUSKY, OH US","2019-08-15","0.00","80","70"
"USW00014846","SANDUSKY, OH US","2019-08-16","0.00","81","67"
"USW00014846","SANDUSKY, OH US","2019-08-17","0.00","85","71"
"USW00014846","SANDUSKY, OH US","2019-08-18","0.99","88","67"
"USW00014846","SANDUSKY, OH US","2019-08-19","0.03","81","66"
"USW00014846","SANDUSKY, OH US","2019-08-20","0.11","90","71"
"USW00014846","SANDUSKY, OH US","2019-08-21","0.03","85","71"
"USW00014846","SANDUSKY, OH US","2019-08-22","1.66","76","66"
"USW00014846","SANDUSKY, OH US","2019-08-23","0.00","74","66"
"USW00014846","SANDUSKY, OH US","2019-08-24","0.00","72","67"
"USW00014846","SANDUSKY, OH US","2019-08-25","0.00","77","59"
"USW00014846","SANDUSKY, OH US","2019-08-26","0.11","76","62"
"USW00014846","SANDUSKY, OH US","2019-08-27","0.06","80","68"
"USW00014846","SANDUSKY, OH US","2019-08-28","0.00","77","65"
"USW00014846","SANDUSKY, OH US","2019-08-29","0.00","80","59"
"USW00014846","SANDUSKY, OH US","2019-08-30","0.00","76","67"
"USW00014846","SANDUSKY, OH US","2019-08-31","0.00","72","67"
"USW00014846","SANDUSKY, OH US","2019-09-01","0.14","73","67"
"USW00014846","SANDUSKY, OH US","2019-09-02","0.07","80","66"
"USW00014846","SANDUSKY, OH US","2019-09-03","0.01","80","64"
"USW00014846","SANDUSKY, OH US","2019-09-04","0.00","77","67"
"USW00014846","SANDUSKY, OH US","2019-09-05","0.00","71","60"
"USW00014846","SANDUSKY, OH US","2019-09-06","0.00","73","57"
"USW00014846","SANDUSKY, OH US","2019-09-07","0.00","73","64"
"USW00014846","SANDUSKY, OH US","2019-09-08","0.00","71","64"
"USW00014846","SANDUSKY, OH US","2019-09-09","0.00","73","61"
"USW00014846","SANDUSKY, OH US","2019-09-10","0.00","89","63"
"USW00014846","SANDUSKY, OH US","2019-09-11","0.06","90","71"
"USW00014846","SANDUSKY, OH US","2019-09-12","0.43","75","69"
"USW00014846","SANDUSKY, OH US","2019-09-13","0.17","91","67"
"USW00014846","SANDUSKY, OH US","2019-09-14","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2019-09-15","0.00","78","62"
"USW00014846","SANDUSKY, OH US","2019-09-16","0.00","77","67"
"USW00014846","SANDUSKY, OH US","2019-09-17","0.00","73","68"
"USW00014846","SANDUSKY, OH US","2019-09-18","0.00","75","62"
"USW00014846","SANDUSKY, OH US","2019-09-19","0.00","79","59"
"USW00014846","SANDUSKY, OH US","2019-09-20","0.00","81","66"
"USW00014846","SANDUSKY, OH US","2019-09-21","0.00","87","68"
"USW00014846","SANDUSKY, OH US","2019-09-22","0.00","87","73"
"USW00014846","SANDUSKY, OH US","2019-09-23","0.28","80","66"
"USW00014846","SANDUSKY, OH US","2019-09-24","0.05","76","55"
"USW00014846","SANDUSKY, OH US","2019-09-25","0.00","81","59"
"USW00014846","SANDUSKY, OH US","2019-09-26","0.00","72","58"
"USW00014846","SANDUSKY, OH US","2019-09-27","0.01","85","53"
"USW00014846","SANDUSKY, OH US","2019-09-28","0.16","78","65"
"USW00014846","SANDUSKY, OH US","2019-09-29","0.03","70","64"
"USW00014846","SANDUSKY, OH US","2019-09-30","0.22","80","66"
"USW00014846","SANDUSKY, OH US","2019-10-01","0.00","89","72"
"USW00014846","SANDUSKY, OH US","2019-10-02","0.19","79","65"
"USW00014846","SANDUSKY, OH US","2019-10-03","0.00","75","62"
"USW00014846","SANDUSKY, OH US","2019-10-04","0.00","62","57"
"USW00014846","SANDUSKY, OH US","2019-10-05","0.00","66","49"
"USW00014846","SANDUSKY, OH US","2019-10-06","0.18","70","58"
"USW00014846","SANDUSKY, OH US","2019-10-07","0.00","67","54"
"USW00014846","SANDUSKY, OH US","2019-10-08","0.00","70","48"
"USW00014846","SANDUSKY, OH US","2019-10-09","0.00","66","49"
"USW00014846","SANDUSKY, OH US","2019-10-10","0.00","69","51"
